Text,Identifies text: Diaries by year number; texts in vol 5 by text number; GYTs by tablet inventory number
Obj,planet
T_Era,king for regnal year or SE for Seleucid Era
T_Y,year number in Babylonian calendar
T_M,month number in Bab calendar
T_D,day number in Bab calendar
T_T,f = first part of night; l = last part of night
NS_Id,identifies normal star
NS_No,number of normal star in Sachs-Hunger list
Up,Y if there is a measurement above or below
Up_C,number of cubits; positive means above; negative means below
Up_F,number of fingers
Ahead,Y if there is a measurement behind or in front
Ahead_C,number of cubits; positive means behind; negative means in front
Ahead_F,number of fingers
Notes,miscellaneous including indication of uncertain readings or corrections to text
J_Y,Julian year number using astronomical convention -x = x+1 B.C.
J_M,number of Julian month
J_D,number of Julian calendar day; always the number of the day preceding the night
P_Long,tropical longitude from JPL ephemeris; midnight for outer planets; 4 hours before or after midnight for inners; midnight = 21 UT
P_Lat,latitude from JPL
NS_Long,tropical longitude of NS
NS_Lat,latitude of NS


Text,Obj,T_Era,T_Y,T_M,T_D,T_T,NS_Id,NS_No,Up,Up_C,Up_F,Ahead,Ahead_C,Ahead_F,Notes,J_Y,J_M,J_D,P_Long,P_Lat,NS_Long,NS_Lat
-124,Mars,SE,187,11,4,,bTau,6,Y,-1,-8,N,,,,-123,2,7,52.3777128,2.1017463,53.05293004,5.209726875
-123,Mars,SE,188,4,25,,bVir,21,Y,,1,N,,,,-123,7,25,146.9584686,0.933473,147.1788238,0.650678292
-122,Mars,SE,189,5,12,,zTau,7,Y,,20,N,,,,-122,7,31,55.9779535,-0.5121937,55.27891608,-2.464656417
-122,Mars,SE,189,12,22,,hCnc,13,,,,,,,,-121,4,4,95.6672965,2.1563343,95.93236596,1.374243292
-120,Mars,SE,191,5,18,,aGem,11,Y,-4,,,,,,-120,8,14,80.3433406,0.3829782,80.748175,9.833165
-119,Mars,SE,192,2,24,,bVir,21,Y,,2,N,,,,-119,6,11,147.1414014,0.8763829,147.2350632,0.650816125
-119,Mars,SE,192,3,21,,gVir,22,,,,,,,,-119,7,7,162.6322556,0.42865,160.6661863,2.839792333
-118,Mars,SE,193,7,24,,thLeo,20,,,,,,,,-118,10,26,136.0735968,1.7698791,133.9421376,9.650589583
-112,Mars,SE,199,12.2,25,,dCap,32,,,,,,,,-111,4,15,294.1185194,-1.4994052,294.0940687,-2.220143583
-108,Mars,SE,203,2,19,,eLeo,17,Y,-3.67,,N,,,,-108,6,4,110.4270989,1.3223661,111.3819318,9.552799167
-107,Mars,SE,204,7,4,,aGem,11,Y,-3.5,,N,,,,-107,10,4,79.6365104,0.5052671,80.92816813,9.834858792
-107,Mars,SE,204,11,19,,gGem,10,Y,4.5,,N,,,,-106,2,15,69.305827,2.6801596,69.82599733,-6.978716083
-107,Mars,SE,204,12,17,,aGem,11,Y,-3,,N,,,,-106,3,14,79.5113639,2.2786284,80.94201375,9.834989083
-105,Mars,SE,206,1,18,,bAri,2,Y,-4,,N,,,,-105,5,3,4.7495308,-0.9841101,4.705455208,8.410979792
-105,Mars,SE,206,1,24,,aAri,3,Y,-5,,,,,,-105,5,9,9.1390936,-0.9453712,8.356249792,9.913293542
-105,Mars,SE,206,3,12,,aTau,5,Y,2.67,,N,,,2.67?,-105,6,24,41.5106022,-0.5309101,40.49095833,-5.614005208
-105,Mars,SE,206,3,30,,bTau,6,,,,,,,2 [...] below,-105,7,12,53.4897069,-0.3176233,53.30205979,5.211215625
-105,Mars,SE,206,4,5,,zTau,7,Y,0.67,,N,,,,-105,7,17,56.7390258,-0.2532994,55.51421521,-2.462491042
-105,Mars,SE,206,5,13,,aGem,11,,,,N,,,,-105,8,23,79.5564294,0.2960119,80.95585938,9.835119375
-105,Mars,SE,206,5,22,,bGem,12,,,,N,,,,-105,9,1,84.7180479,0.4527599,84.29176,6.519910833
-105,Mars,SE,206,6,14,,thCnc,14,,,,,,,,-105,9,22,95.9673096,0.86675,96.48814375,-0.953701667
-105,Mars,SE,206,6,21,,dCnc,16,Y,,6,N,,,,-105,9,29,99.4167622,1.022834,99.42756104,-0.00882625
-104,Mars,SE,207,6,5,,aLib,24,,,,N,,,,-104,9,2,195.1463395,-0.1446182,195.8345737,0.615647
-99,Mars,SE,212,9,25,,aLib,24,Y,,8,,,,,-99,12,25,195.3523766,1.6032793,195.9036222,0.615083042
-96,Mars,SE,215,1,28,,gCap,31,Y,,2,Y,,-1,,-96,5,2,292.1410117,-2.0830371,292.5385587,-2.337718667
-96,Mars,SE,215,11,29,,hTau,4,Y,-1.5,,,,,,-95,2,22,28.9980636,0.7245066,30.86625167,3.837551667
-95,Mars,SE,216,1,28,,mGem,9,Y,1,,,,,,-95,4,22,66.2610737,1.073553,66.13651667,-1.034482083
-88,Mars,SE,223,9,26,,thLeo,20,Y,-4,,N,,,T_D?,-88,12,23,138.1350236,3.6577941,134.3577763,9.651308333
-87,Mars,SE,224,1,24,,rLeo,19,Y,0.5,,N,,,,-87,4,19,126.1543691,2.077739,127.3710954,0.042158083
-87,Mars,SE,224,6,11,,bLib,25,,,,,,,,-87,8,31,202.851162,-0.4854878,200.3760958,8.731825625
-87,Mars,SE,224,6,27,,dSco,26,Y,0.5,,N,,,,-87,9,16,214.3239445,-0.6632873,213.556339,-1.718944625
-87,Mars,SE,224,7,7,,aSco,28,,,,N,,,,-87,9,26,221.6586411,-0.7617297,220.7538319,-4.296545875
-87,Mars,SE,224,7,24,,thOph,29,,,,,,,,-87,10,13,234.3760307,-0.9055813,232.3807325,-1.556415042
-85,Mars,SE,226,2,21,,gVir,22,,,,,,,,-85,5,24,162.2072317,0.5610902,161.1369617,2.839418333
-85,Mars,SE,226,12,9,,hPsc,1,,,,,,,,-84,3,2,358.8491022,-0.4312276,357.847709,5.260204333
-80,Mars,SE,231,1,7,,zTau,7,,,,,,,,-80,4,14,56.3566858,0.8877869,55.86024333,-2.459306667
-80,Mars,SE,231,1,20,,hGem,8,,,,,,,star?,-80,4,27,64.6815361,0.9556415,64.51352,-1.162923333
-77,Mars,SE,234,3,12,,bAri,2,,,,N,,,,-77,6,15,4.9012297,-2.0133492,5.092876042,8.411722958
-77,Mars,SE,234,3,18,,aAri,3,Y,-5,,N,,,T_D?,-77,6,21,8.9058738,-2.027045,8.744214292,9.913726375
-77,Mars,SE,234,4,21,,hTau,4,Y,-2,,N,,,,-77,7,23,28.6534889,-1.9802227,31.11531767,3.839297667
BM132286,Mars,SE,111,2,9,f,aLeo,18,Y,0.5,,,,,,-200,5,22,119.4914347,1.4316994,119.3873917,0.368766667
BM132286,Mars,SE,111,3,6,f,thLeo,20,,,,,,,,-200,6,18,135.4052072,1.0920712,132.8060583,9.648625
BM32154,Mars,SE,34,3,19,,bVir,21,,,,,,,,-277,6,13,144.8467615,0.8983224,145.0136095,0.645371708
BM32154,Mars,SE,34,5,6,,aVir,23,,,,,,,,-277,7,29,173.4307679,0.1668599,172.2193017,-1.90597525
BM32222,Mars,SE,71,6,9,,thLeo,20,Y,-4.5,,,,,,-240,9,10,136.399239,1.2519005,132.2518733,9.647666667
BM32222,Mars,SE,71,8,8,,aVir,23,,,,,,,,-240,11,7,173.0588392,1.3367011,172.73093,-1.908013333
BM32222,Mars,SE,71,9,22,,bLib,25,,,,,,,,-240,12,21,200.5594669,1.2608254,198.2600867,8.74805
BM32228,Mars,SE,31,12.2,25,,gCnc,15,Y,,-2,,,,,-279,4,12,96.3017821,1.9793042,95.91068767,2.991452417
BM32228,Mars,SE,32,2,6,,aLeo,18,Y,,10,,,,,-279,5,23,118.3965752,1.4257414,118.2991502,0.364434833
BM32228,Mars,SE,32,2,17,,rLeo,19,,,,,,,,-279,6,3,124.7981132,1.2895097,124.7140554,0.029854083
BM32228,Mars,SE,32,3,21,,bVir,21,,,,,,,,-279,7,6,144.9400593,0.8956057,144.9854898,0.645302792
BM32228,Mars,SE,32,5,4,,aVir,23,,,,,,,,-279,8,18,173.0837966,0.3974991,172.1916461,-1.905865083
BM32443,Mars,SE,59,4,5,,aAri,3,,,,,,,,-252,7,21,5.3204745,-3.5526787,6.319436167,9.911021167
BM33457,Mars,SE,164,5,10,,dSco,26,,,,,,,,-147,8,5,212.5866364,-1.6759771,212.7261015,-1.711527125
BM33457,Mars,SE,164,6,10,,thOph,29,Y,,-4,,,,,-147,9,3,231.9747357,-1.8154269,231.550525,-1.548172542
BM33457,Mars,SE,164,9,2,,gCap,31,Y,,6,,,,,-147,11,22,291.6579169,-1.3835589,291.8301325,-2.331796292
BM33457,Mars,SE,164,12,2,,hPsc,1,Y,-2.5,,,,,,-146,2,19,358.3700599,-0.3175829,356.9899752,5.257378167
BM34034,Mars,SE,147,2,20,f,gVir,22,Y,-1,,,,,,-164,5,25,160.740175,0.5600631,160.0431013,2.840287333
BM34034,Mars,SE,147,3,15,f,aVir,23,Y,1,,,,,,-164,6,19,172.2249954,-0.1048653,173.7818422,-1.912199667
BM34034,Mars,SE,147,4,26,f,aLib,24,Y,-0.67,,,,,,-164,7,30,196.363231,-0.8500836,195.0059912,0.6224145
BM34034,Mars,SE,147,5,20,f,dSco,26,Y,,6,Y,,2,T_D?,-164,8,22,211.8071098,-1.1230433,212.4908675,-1.7094255
BM34034,Mars,SE,147,6,4,f,aSco,28,Y,2,,,,,,-164,9,5,221.6932107,-1.2433758,219.6886492,-4.286673833
BM34034,Mars,SE,147,6,19,f,thOph,29,Y,,1,,,,,-164,9,20,232.6155595,-1.3352679,231.3152995,-1.545837167
BM34034,Mars,SE,147,8,16,f,bCap,30,Y,-2,,,,,T_D?,-164,11,14,274.5891577,-1.3597824,273.945037,4.825080667
BM34034,Mars,SE,147,9,7,f,gCap,31,Y,,10,Y,,-4,,-164,12,5,290.9770717,-1.2559091,291.5939905,-2.329822167
BM34034,Mars,SE,147,9,10,f,dCap,32,Y,,10,,,,,-164,12,8,293.3183334,-1.2370156,293.3581813,-2.209954333
BM34044,Mars,SE,121,1,25,l,gCap,31,Y,,10,,,,,-190,4,19,294.5166608,-1.607013,291.2328321,-2.326802917
BM34044,Mars,SE,121,1,28,l,dCap,32,Y,,10,,,,,-190,4,22,296.4431568,-1.7076937,292.99718,-2.204955833
BM34044,Mars,SE,121,10,23,f,bAri,2,Y,-3,,,,,,-189,1,8,6.1474582,0.4464744,3.543192708,8.408750292
BM34044,Mars,SE,121,12.2,12,f,bTau,6,Y,-1.5,,,,,,-189,3,26,52.7724537,1.1073801,52.13945429,5.204268125
BM34053,Mars,SE,157,1,28,l,hPsc,1,Y,-3,,,,,,-154,5,13,358.4957411,-1.3397534,356.8792998,5.2570135
BM34053,Mars,SE,157,2,7,l,bAri,2,,,,,,,,-154,5,22,5.0361997,-1.3137257,4.02746875,8.40967925
BM34053,Mars,SE,157,2,13,l,aAri,3,Y,-5.5,,,,,,-154,5,28,9.3430239,-1.2900081,7.677311917,9.912536083
BM34053,Mars,SE,157,3,9,l,hTau,4,Y,-2,,,,,,-154,6,22,26.7836814,-1.1352212,30.04986867,3.831828667
BM34053,Mars,SE,157,4,18,l,bTau,6,Y,-3.5,,,,,cubits?,-154,7,31,51.9031585,-0.7132408,52.62387325,5.207162917
BM34053,Mars,SE,157,4,23,l,zTau,7,,,,,,,,-154,8,5,54.8890115,-0.6419412,54.83600008,-2.468732417
BM34053,Mars,SE,157,5,12,l,mGem,9,,,,,,,,-154,8,24,65.5847808,-0.3300689,65.31897333,-1.040691833
BM34053,Mars,SE,157,6,9,l,aGem,11,Y,-2.5,,,,,,-154,9,20,78.4290562,0.2558778,80.27742375,9.828735083
BM34053,Mars,SE,189,5,7,l,bTau,6,,,,Y,,4,,-122,7,26,52.8954077,-0.5816444,53.06677058,5.209809583
BM34053,Mars,SE,189,10,26,f,aGem,11,,,,,,,,-121,2,7,77.831871,3.3035066,80.73432938,9.833034708
BM34053,Mars,SE,189,11,13,f,bGem,12,Y,-1.67,,,,,T_D?,-121,2,24,81.0670323,2.916305,84.07296533,6.518558833
BM34053,Mars,SE,189,12,22,f,hCnc,13,,,,,,,,-121,4,4,95.6672965,2.1563343,95.93236596,1.374243292
BM34145,Mars,SE,123,3,14,l,hPsc,1,,,,,,,,-188,6,13,357.2071681,-2.3043634,356.4089297,5.255463667
BM34405,Mars,SE,154,3,6,f,eLeo,17,,,,,,,,-157,6,23,111.0500506,1.2198248,110.7035534,9.548481042
BM34405,Mars,SE,154,7,23,l,bLib,25,,,,,,,,-157,11,5,200.1929103,0.5067549,199.407987,8.739248542
BM34405,Mars,SE,154,8,23,l,aSco,28,,,,,,,,-157,12,4,220.7870467,0.2221092,219.785484,-4.287571292
BM34405,Mars,SE,154,9,7,l,thOph,29,Y,0.5,,,,,,-157,12,18,230.9215328,0.0647719,231.412157,-1.546798792
BM34405,Mars,SE,154,11,6,l,bCap,30,Y,-2.5,,,,,,-156,2,14,274.0048634,-0.706051,274.055823,4.824139333
BM34405,Mars,SE,155,3,14,l,bAri,2,,,,,,,,-156,6,20,6.9963816,-2.0860381,3.999795833,8.409626167
BM34405,Mars,SE,155,4,22,l,hTau,4,Y,-2,,,,,,-156,7,27,29.3052801,-2.0468727,30.02219467,3.831634667
BM34405,Mars,SE,155,12,13,f,hGem,8,,,,,,,,-155,3,11,63.1235595,1.7667826,63.47553875,-1.173023333
BM34405,Mars,SE,156,1,12,f,aGem,11,,,,,,,,-155,4,8,78.4274409,1.6422404,80.26357813,9.828604792
BM34455,Mars,SE,151,6,22,f,bCap,30,,,,,,,,-160,9,8,275.7363984,-3.8485668,274.00043,4.82461
BM34455,Mars,SE,151,10,4,f,hPsc,1,,,,,,,,-159,1,17,4.34999,0.1384075,356.8101278,5.256785583
BM34455,Mars,SE,151,10,20,f,aAri,3,,,,,,,,-159,2,2,8.3428632,0.2182694,7.608032542,9.912458792
BM34579,Mars,SE,93,2,17,l,hPsc,1,Y,-3.5,,,,,,-218,5,20,355.4335102,-1.5764131,355.9938972,5.254096167
BM34615,Mars,SE,121,1,24,l,gCap,31,Y,,10,,,,,-190,4,18,293.871311,-1.5739883,291.2328321,-2.326802917
BM34615,Mars,SE,121,1,25,l,dCap,32,,,,,,,,-190,4,19,294.5166608,-1.607013,292.99718,-2.204955833
BM34615,Mars,SE,121,10,23,f,aAri,3,Y,-3,,,,,,-189,1,8,6.1474582,0.4464744,7.192356292,9.911995042
BM34615,Mars,SE,121,12,2,f,hTau,4,Y,-1,-4,,,,,-189,2,15,28.8633613,0.8774157,29.56557367,3.828433667
BM34625,Mars,SE,44,3,11,l,hPsc,1,Y,-3,,,,,,-267,6,13,355.2162694,-2.3629347,355.3160108,5.251862583
BM34625,Mars,SE,44,3,21,l,bAri,2,Y,-4,,,,,,-267,6,23,1.629812,-2.4485928,2.463948958,8.406680042
BM34625,Mars,SE,44,5,9,f,hTau,4,,,,,,,,-267,8,9,26.5053195,-2.5767925,28.48628767,3.820867667
BM34625,Mars,SE,44,12,24,f,hGem,8,,,,,,,,-266,3,20,62.4389872,1.5746285,61.9393265,-1.187971333
BM34625,Mars,SE,45,1,3,f,gGem,10,Y,2,,,,,,-266,3,28,66.9568235,1.558718,67.611704,-6.997256083
BM35317,Mars,SE,198,6,13,f,bCap,30,,,,,,,,-113,9,20,275.3549617,-3.1102044,274.6512978,4.819079667
BM35317,Mars,SE,198,7,10,f,gCap,31,N,,,Y,,-4,in front 4 f,-113,10,17,292.0628016,-2.2165619,292.3024166,-2.335744542
BM35317,Mars,SE,198,7,13,f,dCap,32,N,,,,,,in front x f,-113,10,20,294.0172095,-2.1247086,294.0662993,-2.219759083
BM35317,Mars,SE,198,10,20,f,hPsc,1,Y,-2.5,,,,,,-112,1,23,358.7025821,-0.0334637,357.4603453,5.258928
BM35317,Mars,SE,198,10,30,f,bAri,2,Y,-3,,,,,,-112,2,2,5.4852401,0.1055657,4.6086,8.410794
BM35317,Mars,SE,198,11,5,f,aAri,3,Y,-4.5,,,,,,-112,2,7,8.8633666,0.1704299,8.259258667,9.913185333
BM35388,Mars,SE,49,1,25,f,aLeo,18,Y,,14,,,,,-262,5,5,117.792209,1.6870153,118.5333288,0.365367
BM35388,Mars,SE,49,2,28,f,thLeo,20,Y,-4,,,,,,-262,6,6,135.2285964,1.1373592,131.9470716,9.647139583
BM35388,Mars,SE,49,4,29,f,aVir,23,Y,1,,,,,,-262,8,6,173.411435,0.2628761,172.4267186,-1.9068015
BM35388,Mars,SE,49,6,7,f,bLib,25,Y,-4,,,,,,-262,9,12,199.033876,-0.1962813,197.9558239,8.750382917
BM35388,Mars,SE,160,1,15,f,aLeo,18,Y,0.67,,,,,,-151,4,27,119.9053835,1.8497746,120.0623769,0.3714535
BM35388,Mars,SE,160,1,28,f,rLeo,19,,,,,,,,-151,5,10,126.1166528,1.5661222,126.4854154,0.03805675
BM35388,Mars,SE,160,3,7,f,bVir,21,Y,,2,,,,,-151,6,17,146.9267617,0.861668,146.7851485,0.649713458
BM35388,Mars,SE,160,4,20,f,aVir,23,Y,1,,,,,,-151,7,29,173.1749921,0.2208718,173.9616035,-1.91291575
BM35388,Mars,SE,160,6,21,f,dSco,26,,,,,,,,-151,9,28,215.7976266,-0.5291473,212.6707523,-1.711032625
H59,Mars,Artax_II,8,12,5,,bCap,30,,,,N,,,T_D?,-395,3,16,272.1256451,-0.6765457,270.7460913,4.852261667
H59,Mars,Artax_II,8,12,28,,gCap,31,Y,,10,N,,,,-395,4,8,287.7318834,-1.2940217,288.3852369,-2.302997292
H59,Mars,Artax_II,9,1,1,,dCap,32,Y,,6,N,,,,-395,4,11,289.7366858,-1.3832955,290.1508233,-2.165544583
H59,Mars,Artax_II,9,9,26,,bAri,2,,,,,,,,-395,12,28,359.5402808,0.3108824,0.692882292,8.403282708
H59,Mars,Artax_II,9,10,3,,aAri,3,,,,N,,,,-394,1,4,3.4707252,0.4287633,4.351901917,9.908826083
H59,Mars,Artax_II,9,11,11,,hTau,4,,,,N,,,,-394,2,10,25.1453568,0.8663351,26.72898867,3.808548667
H59,Mars,Artax_II,9,12,28,,zTau,7,,,,N,,,,-394,3,28,53.08484,1.1336711,51.51413008,-2.499302417
H59,Mars,Artax_II,10,12,20,,gCap,31,Y,,4,N,,,fingers?,-393,3,10,287.7301318,-1.0143777,288.4130183,-2.303229542
H61,Mars,Artax_II,19,3,16,,aGem,11,Y,-4.5,,N,,,T_D?,-385,7,4,72.9738502,0.5542672,77.07908438,9.798637708
H61,Mars,Artax_II,19,3,25,,bGem,12,Y,-3,,N,,,,-385,7,13,78.789894,0.6419281,80.46285333,6.496250833
H61,Mars,Artax_II,19,4,21,,dCnc,16,Y,,8,,,,a little back to the west,-385,8,8,95.3178105,0.8933642,95.54901271,-0.02289625
H61,Mars,Artax_II,19,5,11,,eLeo,17,Y,-3.5,,N,,,,-385,8,27,107.1402719,1.0772729,107.5470169,9.528388542
H61,Mars,Artax_II,19,5,27,,aLeo,18,Y,,8,,,,a little to the east,-385,9,12,116.9157046,1.2339937,116.8389781,0.3586225
H61,Mars,Artax_II,19,6,7,,rLeo,19,Y,,10,N,,,fingers?,-385,9,22,122.9313168,1.33398,123.2471479,0.02306125
H61,Mars,Artax_II,19,7,15,,bVir,21,Y,,10,N,,,T_D?,-385,10,29,144.3798488,1.72579,143.4951475,0.641650208
H61,Mars,Artax_II,19,8,9,,gVir,22,Y,,-6,,,,T_D? a little back to the west,-385,11,21,156.7897996,1.9977946,156.9830617,2.842718333
H61,Mars,Artax_II,20,2,5,,aVir,23,,,,N,,,,-384,5,12,168.7307871,0.54205,170.739728,-1.900081333
H61,Mars,Artax_II,20,5,4,,dSco,26,,,,,,,"2 fingers near, being 1 finger high to the north",-384,8,8,209.3557338,-1.4882113,209.4466633,-1.682228
H61,Mars,Artax_II,20,6,2,,thOph,29,,,,N,,,relation broken,-384,9,5,228.5654985,-1.6604747,228.2712053,-1.515614667
H61,Mars,Artax_II,20,8,1,,bCap,30,Y,-2.67,,N,,,,-384,11,2,271.8747049,-1.5338214,270.898422,4.850967333
H61,Mars,Artax_II,20,11,21,,hPsc,1,Y,-2,-8,N,,,,-383,2,18,353.4990901,-0.4028893,353.7112184,5.246574917
H61,Mars,Artax_II,20,12,2,,bAri,2,Y,-4.5,,N,,,cubits?,-383,3,1,1.4216771,-0.2778889,0.858919792,8.403601208
H61,Mars,Artax_II,20,12.2,6,,hTau,4,,,,N,,,T_D? NS? cubits?,-383,4,3,24.6293378,0.0774892,26.88119567,3.809615667
H61,Mars,Artax_II,26,12.2,5,,hGem,8,Y,1,,Y,,4,both distances ?,-377,3,28,61.7376116,1.4228879,60.40311425,-1.202919333
H61,Mars,Artax_II,26,12.2,7,,mGem,9,Y,1,,,,,cubits?,-377,3,30,62.9067793,1.4225995,62.22893667,-1.064162583
H61,Mars,Artax_II,26,12.2,28,,aGem,11,Y,-3.5,,N,,,cubits?,-377,4,20,75.3161483,1.405694,77.18984938,9.799680042
H61,Mars,Artax_II,27,1,7,,bGem,12,Y,-2.5,,N,,,T_D? cubits?,-377,4,28,80.1049783,1.3934322,80.57225067,6.496926833
H61,Mars,Artax_II,27,2,2,,dCnc,16,Y,,10,N,,,,-377,5,23,95.255084,1.3365781,95.65982838,-0.02249425
H61,Mars,Artax_II,27,3,8,,aLeo,18,Y,,10,N,,,,-377,6,27,116.947597,1.2146336,116.9491798,0.359061167
H61,Mars,Artax_II,27,8,10,,aSco,28,,,,N,,,,-377,11,24,218.4035061,0.1122883,216.7421048,-4.259365458
H61,Mars,Artax_II,27,8,20,,thOph,29,Y,0.67,,N,,,,-377,12,4,225.7390737,0.0015501,228.3680629,-1.516576292
H61,Mars,Artax_II,27,11,15,,gCap,31,Y,,14,,,,a little back to the west,-376,2,25,288.6481801,-1.0037056,288.6491603,-2.305203667
H61,Mars,Artax_II,27,11,17,,dCap,32,Y,,14,N,,,,-376,2,27,290.18722,-1.0268366,290.414632,-2.169197333
H61,Mars,Artax_II,28,2,14,,hPsc,1,Y,-2,,Y,0.5,,passed 1/2 cubit to the east,-376,5,23,354.8277637,-1.6453108,353.8080593,5.246894
H61,Mars,Artax_II,28,3,27,,hTau,4,Y,-2.5,,N,,,,-376,7,4,23.4447861,-1.5555131,26.97805467,3.810294667
H61,Mars,Artax_II,28,4,19,,aTau,5,Y,1.67,,N,,,,-376,7,26,36.9105339,-1.3834852,36.73625333,-5.632128333
H61,Mars,Artax_II,28,5,18,,zTau,7,Y,,14,N,,,fingers?,-376,8,24,52.1088515,-0.9970242,51.76327033,-2.497009667
H61,Mars,Artax_II,33,5,8,,aLib,24,Y,,-10,,,,fingers?,-371,8,18,191.5721799,-0.3259749,192.1473815,0.645762375
H61,Mars,Artax_II,33,6,10,,aSco,28,Y,1,6,N,,,distance?,-371,9,19,214.4458838,-0.6992062,216.825106,-4.260134708
H61,Mars,Artax_II,33,6,29,,thOph,29,Y,,6,,,,T_D? a little to the east,-371,10,8,228.6110167,-0.872924,228.4510836,-1.517400542
H61,Mars,Artax_II,33,8,27,,bCap,30,Y,-2.67,,,,,distance?,-371,12,4,272.8238465,-1.1416056,271.0784493,4.849437667
H61,Mars,Artax_II,34,4,20,,bGem,12,Y,-2.67,,N,,,,-370,7,22,79.92337,0.6016761,80.66797333,6.497518333
H61,Mars,Artax_II,34,5,10,,hCnc,13,Y,,-2,N,,,2 fingers to the east,-370,8,10,91.920678,0.8084519,92.48810458,1.348917917
H61,Mars,Artax_II,34,5,17,,dCnc,16,Y,0.5,,N,,,,-370,8,17,96.2704287,0.8859433,95.75679208,-0.0221425
H61,Mars,Artax_II,34,6,21,,aLeo,18,Y,,10,N,,,,-370,9,20,116.8067069,1.2794227,117.0456063,0.359445
H61,Mars,Artax_II,34,7,3,,rLeo,19,Y,0.5,,N,,,,-370,10,1,123.2026878,1.4160201,123.4547292,0.0240225
H61,Mars,Artax_II,34,8,11,,bVir,21,Y,0.5,,N,,,,-370,11,7,143.4066781,1.9321552,143.706045,0.642167083
H61,Mars,Artax_II,34,9,10,,gVir,22,Y,,-6,N,,,,-370,12,6,157.0042554,2.4307664,157.1907567,2.842553333
H61,Mars,Artax_II,34,12,23,,gVir,22,,,,N,,,,-369,3,18,157.3721668,3.447232,157.204603,2.842542333
H61,Mars,Artax_II,40,1,9,,bTau,6,Y,-2,,N,,,,-364,4,6,48.7163952,0.8306308,49.7173595,5.189794167
H61,Mars,Artax_II,40,1,16,,zTau,7,Y,2.67,,N,,,T_D?,-364,4,13,53.2010284,0.8731933,51.92936383,-2.495481167
H61,Mars,Artax_II,40,1,27,,hGem,8,,,,N,,,,-364,4,24,60.2277114,0.9328165,60.583031,-1.201168667
H61,Mars,Artax_II,40,2,1,,mGem,9,,,,N,,,,-364,4,27,62.1406636,0.9476933,62.40907333,-1.062794333
H61,Mars,Artax_II,40,2,23,,aGem,11,Y,-4,,N,,,,-364,5,19,76.1256782,1.039886,77.3698425,9.801373833
H61,Mars,Artax_II,40,9,21,,bSco,27,,,,Y,,-2,2 fingers back to the west,-364,12,10,209.8766816,0.6589413,210.3558125,1.298677667
H61,Mars,Artax_II,40,10,4,,aSco,28,,,,N,,,,-364,12,23,218.8509853,0.5335167,216.9219408,-4.261032167
H61,Mars,Artax_II,40,12,21,,bCap,30,Y,,-8,N,,,distance simply wrong?,-363,3,9,272.2825823,-0.6563844,271.1892353,4.848496333
H61,Mars,Artax_II,40,12.2,15,,gCap,31,,,,N,,,T_D?,-363,4,2,289.1992616,-1.2156152,288.8297395,-2.306713292
H61,Mars,Artax_II,45,12.2,22,,gCnc,15,,,,,,,,-358,4,13,94.9952732,1.9498941,94.819092,2.983888167
H61,Mars,Artax_II,46,1,18,,eLeo,17,,,,,,,,-358,5,9,108.8014927,1.6053391,107.9208173,9.530767917
H61,Mars,Artax_II,46,2,15,,rLeo,19,Y,0.5,,,,,T_D? Mars being...,-358,6,4,123.7380096,1.2880878,123.6207942,0.0247915
H61,Mars,Artax_II,46,4,10,,gVir,22,Y,-1,-8,N,,,T_D?,-358,7,28,157.4818708,0.6645328,157.3569127,2.842421333
H61,Mars,Artax_III,1,2,28,,hTau,4,Y,-1.5,,N,,,,-357,6,6,30.4482037,-0.588599,27.24095767,3.812137667
H61,Mars,Artax_III,1,3,10,,aTau,5,Y,1.5,,N,,,,-357,6,18,38.675577,-0.4636738,36.99949833,-5.630857708
H61,Mars,Artax_III,1,3,28,,bTau,6,Y,-2.67,,N,,,,-357,7,6,50.705431,-0.2563621,49.81424329,5.190373125
H61,Mars,Artax_III,1,4,1,,zTau,7,Y,1,4,N,,,,-357,7,8,52.0181905,-0.2319264,52.02625171,-2.494589542
H61,Mars,Artax_III,1,4,14,,hGem,8,Y,0.5,,N,,,,-357,7,21,60.4233998,-0.0659815,60.67990925,-1.200226
H61,Mars,Artax_III,1,4,17,,mGem,9,Y,0.5,,N,,,,-357,7,24,62.3313781,-0.0258055,62.50607,-1.062057583
H61,Mars,Artax_III,1,5,18,,bGem,12,Y,-2.67,,N,,,,-357,8,24,81.2593002,0.4338162,80.845744,6.498616833
H61,Mars,Artax_III,1,6,14,,dCnc,16,Y,0.5,,N,,,,-357,9,19,95.7443709,0.9007411,95.93686754,-0.02148925
H61,Mars,Artax_III,1,7,11,,eLeo,17,Y,-3,,N,,,,-357,10,16,108.7581207,1.5082067,107.9346617,9.530856042
H61,Mars,Artax_III,1,8,4,,aLeo,18,Y,0.67,,N,,,,-357,11,8,117.2230249,2.1757623,117.224684,0.360157833
H61,Mars,Artax_III,1,10,4,,aLeo,18,Y,1.67,,N,,,,-356,1,5,116.6574939,4.3633725,117.2384592,0.360212667
H61,Mars,Artax_III,1,10,27,,eLeo,17,Y,-2,,N,,,,-356,1,28,107.8734753,4.5093749,107.9485062,9.530944167
H61,Mars,Artax_III,1,12,29,,eLeo,17,Y,-2.5,,N,,,,-356,3,29,107.7828806,2.6145553,107.9485062,9.530944167
